rank,youtuber,subscribers,video_views,video_count,category,started,views_per_video,subs_to_views_ratio,channel_age,subs_per_video,engagement_score,year
926,Lachlan,15100000.0,5557210346.0,3914.0,Gaming,1970-01-01 00:00:00.000002013,1419828.9080224833,0.00271719065139738,11,3857.9458354624426,368.0271752317881,1970
927,T-Series Regional,15100000.0,5663151556.0,15116.0,Entertainment,1970-01-01 00:00:00.000002011,374646.17332627677,0.0026663598617631627,13,998.9415189203493,375.04314940397353,1970
928,BIGBANG,15100000.0,8360905291.0,776.0,Music,1970-01-01 00:00:00.000002005,10774362.488402061,0.001806024524192879,19,19458.76288659794,553.7023371523179,1970
929,Meghan Trainor,15100000.0,9204751237.0,375.0,People & Blogs,1970-01-01 00:00:00.000002008,24546003.298666667,0.0016404571520958746,16,40266.666666666664,609.5861746357616,1970
930,Jorge & Mateus Oficial,15100000.0,10091786780.0,347.0,Music,1970-01-01 00:00:00.000002008,29082959.02017291,0.0014962662538536115,16,43515.85014409222,668.3302503311259,1970
931,Fueled By Ramen,15000000.0,14044081436.0,1222.0,Music,1970-01-01 00:00:00.000002006,11492701.666121112,0.0010680655811030574,18,12274.959083469721,936.2720957333333,1970
932,????/Atro,15000000.0,2852824212.0,2237.0,Gaming,1970-01-01 00:00:00.000002017,1275290.2154671436,0.005257947523336569,7,6705.409029950827,190.1882808,1970
933,Auron,15000000.0,3928979780.0,1170.0,People & Blogs,1970-01-01 00:00:00.000002013,3358102.376068376,0.003817784982339614,11,12820.51282051282,261.93198533333333,1970
934,MoniLina,15000000.0,17619659811.0,872.0,Comedy,1970-01-01 00:00:00.000002021,20206031.893348623,0.0008513217712997762,3,17201.83486238532,1174.6439874,1970
935,MC Divertida,15000000.0,6386701547.0,528.0,Entertainment,1970-01-01 00:00:00.000002018,12096025.657196969,0.0023486301793835805,6,28409.090909090908,425.78010313333334,1970
936,DRJ Records Specials,15000000.0,3591430864.0,4736.0,People & Blogs,1970-01-01 00:00:00.000002017,758325.7736486486,0.00417660831240214,7,3167.2297297297296,239.42872426666668,1970
937,Mythpat,15000000.0,3468578984.0,395.0,Entertainment,1970-01-01 00:00:00.000002018,8781212.617721519,0.004324537532284143,6,37974.6835443038,231.23859893333332,1970
938,iTownGamePlay *Terror&Diversión*,15000000.0,5098017609.0,8990.0,Entertainment,1970-01-01 00:00:00.000002012,567076.4859844272,0.0029423201625508547,12,1668.5205784204672,339.8678406,1970
939,Like Nastya Stories,15000000.0,7279605011.0,574.0,Entertainment,1970-01-01 00:00:00.000002019,12682238.695121951,0.0020605513592198937,5,26132.40418118467,485.3070007333333,1970
940,Zee Tamil,15000000.0,11479393847.0,124095.0,Entertainment,1970-01-01 00:00:00.000002008,92504.88615173858,0.0013066892032735742,16,120.87513598452799,765.2929231333334,1970
941,O Que Não Dizer Oficial,14900000.0,2456843000.0,892.0,Comedy,1970-01-01 00:00:00.000002015,2754308.2959641255,0.006064693592549463,9,16704.03587443946,164.88879194630871,1970
942,???,14900000.0,439098.0,1.0,People & Blogs,1970-01-01 00:00:00.000002008,439098.0,33.93319942245239,16,14900000.0,0.029469664429530203,1970
943,Major Lazer Official,14900000.0,9775511306.0,464.0,Music,1970-01-01 00:00:00.000002009,21067912.297413792,0.001524216947184614,15,32112.068965517243,656.074584295302,1970
944,AdeleVEVO,14900000.0,13299441758.0,52.0,Music,1970-01-01 00:00:00.000002009,255758495.34615386,0.0011203477763295755,15,286538.46153846156,892.5799837583893,1970
945,Canal Nostalgia,14900000.0,1556179471.0,445.0,Entertainment,1970-01-01 00:00:00.000002008,3497032.519101124,0.009574731114030998,16,33483.14606741573,104.44157523489933,1970
946,5-Minute Crafts Recycle,14900000.0,9196548548.0,5000.0,People & Blogs,1970-01-01 00:00:00.000002019,1839309.7096,0.0016201730379861198,5,2980.0,617.2180233557046,1970
947,Family Fitness,14900000.0,11746415730.0,2189.0,Entertainment,1970-01-01 00:00:00.000002017,5366110.429419827,0.0012684720464937946,7,6806.761078117862,788.3500489932886,1970
948,TheRichest,14900000.0,2738786680.0,2371.0,Education,1970-01-01 00:00:00.000002014,1155118.8021931674,0.005440365293437165,10,6284.268241248418,183.81118657718122,1970
949,ERB,14900000.0,4143965239.0,88.0,Entertainment,1970-01-01 00:00:00.000002006,47090514.07954545,0.003595590006347541,18,169318.18181818182,278.1184724161074,1970
950,Kids TV India Hindi Nursery Rhymes,14900000.0,7296656358.0,1912.0,Shows,1970-01-01 00:00:00.000002014,3816242.8650627616,0.002042031208399139,10,7792.887029288703,489.7084804026846,1970
951,Ethan Funny Family,14900000.0,8500128407.0,802.0,Entertainment,1970-01-01 00:00:00.000002020,10598663.849127183,0.0017529146957038434,4,18578.5536159601,570.4784165771812,1970
952,Luke Davidson,14900000.0,12301079787.0,1265.0,Entertainment,1970-01-01 00:00:00.000002012,9724173.744664032,0.001211275778874842,12,11778.656126482214,825.5758246308725,1970
953,Wish 107.5,14800000.0,6674573150.0,2059.0,Music,1970-01-01 00:00:00.000002014,3241657.673627975,0.0022173702598495006,10,7187.95531811559,450.9846722972973,1970
954,Kendrick Lamar,14800000.0,7045416792.0,25.0,People & Blogs,1970-01-01 00:00:00.000002018,281816671.68,0.0021006564177729345,6,592000.0,476.0416751351351,1970
955,Hear This Music,14800000.0,9796558482.0,45.0,Music,1970-01-01 00:00:00.000002016,217701299.6,0.0015107346143233078,8,328888.8888888889,661.9296271621622,1970
956,Dropout,14800000.0,7049394617.0,4566.0,Comedy,1970-01-01 00:00:00.000002006,1543888.4399912397,0.0020994710615730027,18,3241.349102058695,476.3104470945946,1970
957,Harry Styles,14800000.0,6536585799.0,17.0,People & Blogs,1970-01-01 00:00:00.000002017,384505047.0,0.0022641789544419625,7,870588.2352941176,441.6612026351351,1970
958,Chad Wild Clay,14800000.0,7023513743.0,748.0,Comedy,1970-01-01 00:00:00.000002006,9389724.255347593,0.0021072073810278298,18,19786.096256684494,474.5617393918919,1970
959,Gustavo Paródias,14800000.0,3648102252.0,2427.0,Comedy,1970-01-01 00:00:00.000002014,1503132.3658838072,0.004056903830446691,10,6098.063452822415,246.4933954054054,1970
960,TommyInnit,14800000.0,2398111006.0,469.0,Gaming,1970-01-01 00:00:00.000002015,5113243.083155651,0.006171524155041554,9,31556.503198294242,162.03452743243244,1970
961,Hacksmith Industries,14800000.0,2474561274.0,1104.0,Science & Technology,1970-01-01 00:00:00.000002006,2241450.429347826,0.005980858164840092,18,13405.797101449276,167.20008608108108,1970
962,Vivek Bhardwaj,14800000.0,5353257975.0,737.0,,1970-01-01 00:00:00.000002021,7263579.34192673,0.002764671545648797,3,20081.411126187246,361.70661993243243,1970
963,GMA Integrated News,14800000.0,11143188533.0,333517.0,News & Politics,1970-01-01 00:00:00.000002007,33411.156052015336,0.001328165628372035,17,44.37554907246108,752.9181441216216,1970
964,ETV Jabardasth,14800000.0,14699394856.0,11735.0,People & Blogs,1970-01-01 00:00:00.000002015,1252611.406561568,0.001006844169095773,9,1261.1844908393693,993.2023551351351,1970
965,janin al chair,14800000.0,8674860996.0,848.0,Comedy,1970-01-01 00:00:00.000002017,10229788.910377359,0.0017060792105861196,7,17452.830188679247,586.1392564864865,1970
966,Codiscos,14700000.0,14169798547.0,7611.0,Music,1970-01-01 00:00:00.000002007,1861752.5354092761,0.0010374177128377208,17,1931.415057154119,963.9318739455782,1970
967,Neha Kakkar,14700000.0,2316453260.0,170.0,Music,1970-01-01 00:00:00.000002012,13626195.647058824,0.00634590831329789,12,86470.58823529411,157.5818544217687,1970
968,????? ??????,14700000.0,2253926552.0,1463.0,Entertainment,1970-01-01 00:00:00.000002016,1540619.6527682843,0.00652195165230921,8,10047.846889952154,153.3283368707483,1970
969,Maha Fun Tv,14700000.0,1368047340.0,88.0,Entertainment,1970-01-01 00:00:00.000002017,15545992.5,0.01074524219315393,7,167045.45454545456,93.06444489795918,1970
970,?? ??? Om sayf,14700000.0,6627595314.0,579.0,People & Blogs,1970-01-01 00:00:00.000002017,11446624.031088082,0.0022179990333670513,7,25388.60103626943,450.8568240816327,1970
971,Tonde Gamer,14700000.0,3829981306.0,2743.0,Gaming,1970-01-01 00:00:00.000002019,1396274.6285089317,0.0038381388381638227,5,5359.095880422895,260.54294598639456,1970
972,DangMattSmith,14700000.0,3462758906.0,2098.0,Entertainment,1970-01-01 00:00:00.000002011,1650504.721639657,0.004245169935027524,13,7006.673021925643,235.56183034013605,1970
973,Ornella Zocco,14700000.0,11618173117.0,7284.0,People & Blogs,1970-01-01 00:00:00.000002020,1595026.5124931356,0.001265259163550472,4,2018.1219110378913,790.3519127210884,1970
974,Martin Garrix,14700000.0,6409242577.0,402.0,Music,1970-01-01 00:00:00.000002011,15943389.495024875,0.0022935627452691436,13,36567.164179104475,436.0028963945578,1970
975,Narins Beauty,14700000.0,2370074528.0,450.0,Howto & Style,1970-01-01 00:00:00.000002014,5266832.284444445,0.006202336604328082,10,32666.666666666668,161.22955972789114,1970
976,Atlantic Records,14700000.0,13618146344.0,1939.0,Music,1970-01-01 00:00:00.000002006,7023283.313047963,0.0010794420641893493,18,7581.227436823105,926.4045131972789,1970
977,Blockbuster Movies,14700000.0,3173693137.0,1292.0,Entertainment,1970-01-01 00:00:00.000002016,2456418.8366873064,0.004631827768293782,8,11377.708978328174,215.89749231292518,1970
978,English Connection,14700000.0,2767627862.0,1554.0,Education,1970-01-01 00:00:00.000002015,1780970.31016731,0.005311407722777145,9,9459.45945945946,188.27400421768706,1970
979,Planeta das Gêmeas,14700000.0,3761016160.0,698.0,People & Blogs,1970-01-01 00:00:00.000002015,5388275.300859598,0.003908518170259604,9,21060.171919770775,255.85143945578233,1970
980,Fifth Harmony,14700000.0,8285403186.0,67.0,Music,1970-01-01 00:00:00.000002013,123662734.11940299,0.0017742045462360678,11,219402.98507462686,563.6328697959184,1970
981,Harsha Sai - For You Hindi,14600000.0,2934180496.0,113.0,Entertainment,1970-01-01 00:00:00.000002021,25966199.079646017,0.004975835678787771,3,129203.53982300885,200.97126684931507,1970
982,shadab5star,14600000.0,4831774180.0,999.0,Entertainment,1970-01-01 00:00:00.000002020,4836610.790790791,0.0030216643940921923,4,14614.614614614615,330.9434369863014,1970
983,Vogue,14600000.0,4817218231.0,3599.0,Entertainment,1970-01-01 00:00:00.000002008,1338487.9774937483,0.003030794807269756,16,4056.68241178105,329.9464541780822,1970
984,Typical Gamer,14600000.0,4862856140.0,5063.0,Gaming,1970-01-01 00:00:00.000002008,960469.3146355916,0.003002350795431921,16,2883.66581078412,333.0723383561644,1970
985,Sonyakisa8 TT,14600000.0,9976749702.0,258.0,Pets & Animals,1970-01-01 00:00:00.000002021,38669572.488372095,0.001463402454315677,3,56589.1472868217,683.3390206849315,1970
986,Ali Anas Khan,14600000.0,3054947003.0,785.0,Entertainment,1970-01-01 00:00:00.000002020,3891652.2331210193,0.0047791336431246105,4,18598.726114649682,209.2429454109589,1970
987,Kaleb Andri,14600000.0,3369622876.0,1815.0,Entertainment,1970-01-01 00:00:00.000002020,1856541.529476584,0.004332829084224201,4,8044.077134986226,230.79608739726027,1970
988,Reaction Time,14600000.0,4471719873.0,1748.0,Entertainment,1970-01-01 00:00:00.000002015,2558192.1470251717,0.0032649630152715966,9,8352.402745995423,306.2821830821918,1970
989,TV Ana Emilia,14600000.0,4973757744.0,787.0,People & Blogs,1970-01-01 00:00:00.000002014,6319895.481575604,0.0029354063369114503,10,18551.46124523507,340.668338630137,1970
990,Boram Tube ToysReview [???? ????],14600000.0,5078122352.0,646.0,People & Blogs,1970-01-01 00:00:00.000002016,7860870.513931888,0.0028750784222932014,8,22600.619195046438,347.8165994520548,1970
991,Chota Ali vlogs,14600000.0,5146087526.0,3030.0,,1970-01-01 00:00:00.000002021,1698378.7214521451,0.002837106816826419,3,4818.481848184819,352.47174835616437,1970
992,Jack Doherty,14600000.0,5660401662.0,1849.0,Sports,1970-01-01 00:00:00.000002016,3061331.3477555434,0.002579322258703697,8,7896.160086533261,387.69874397260276,1970
993,Diana and Roma IND,14600000.0,6468392124.0,618.0,,1970-01-01 00:00:00.000002019,10466653.922330096,0.0022571297039690724,5,23624.595469255662,443.0405564383562,1970
994,Gallina Pintadita,14600000.0,10531217864.0,64.0,Music,1970-01-01 00:00:00.000002011,164550279.125,0.0013863543788139412,13,228125.0,721.3162920547945,1970
995,LEGENDA FUNK,14500000.0,2362142256.0,6151.0,Music,1970-01-01 00:00:00.000002013,384025.728499431,0.00613849566560567,11,2357.3402698748173,162.90636248275862,1970
996,Peppa Pig em Português Brasil - Canal Oficial,14500000.0,5040493786.0,1657.0,Film & Animation,1970-01-01 00:00:00.000002014,3041939.5208207606,0.0028767022866437873,10,8750.754375377188,347.6202611034483,1970
997,Bie The Ska,14500000.0,4924884083.0,1832.0,Entertainment,1970-01-01 00:00:00.000002006,2688255.503820961,0.002944231733301488,18,7914.847161572053,339.647178137931,1970
998,Cyprien,14500000.0,3194240254.0,252.0,Comedy,1970-01-01 00:00:00.000002007,12675556.563492063,0.004539420596757654,17,57539.68253968254,220.29243131034482,1970
999,YANA CHIRKINA,14500000.0,10487538339.0,2189.0,Sports,1970-01-01 00:00:00.000002018,4791017.971219735,0.001382593277020868,6,6624.0292370945635,723.278506137931,1970
1000,Tayo Bus Kecil - Tayo Bahasa Indonesia,14500000.0,7251267100.0,1260.0,Film & Animation,1970-01-01 00:00:00.000002016,5754973.888888889,0.001999650516252532,8,11507.936507936507,500.08738620689655,1970
